gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
2116146442,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS562441389,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,5,AU,"Ham Shack (-54.499, 158.94)",CLO,158.93993,-54.4991,2018-01-01T00:00:00Z,NA
2790310321,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CL:OBS798699613,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,50,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2018-01-02T00:00:00Z,NA
2138310322,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS577743389,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,35,AU,"Green Gorge - (-54.631, 158.899)",CLO,158.89891,-54.631386,2018-01-04T00:00:00Z,NA
3204058421,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1106864604,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,80,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2018-01-07T00:00:00Z,NA
2117321047,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS565402032,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,84,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2018-01-07T00:00:00Z,NA
2117058973,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS565122038,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,100,FK,Volunteer Point,CLO,-57.830833,-51.478104,2018-01-07T00:00:00Z,NA
3645538333,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1217394939,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,20,GS,Elsehul,CLO,-37.967506,-54.02068,2018-01-08T00:00:00Z,NA
2133005924,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571746974,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,12,FK,Saunders Island,CLO,-60.19203,-51.32735,2018-01-08T00:00:00Z,NA
2132218867,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS570978037,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,12,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2018-01-09T00:00:00Z,NA
2124987974,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS571939391,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,2,FK,Nature Path to Whalebone Cove,CLO,-57.78641,-51.693935,2018-01-09T00:00:00Z,NA
2119211727,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS565882690,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,900,FK,"Volunteer Point FK-Falkland Islands-East Falkland (-51.4991,-58.0419)",CLO,-58.04189,-51.49907,2018-01-09T00:00:00Z,NA
