gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
3694889657,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1295198556,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Musgrave Cove,CLO,166.17653,-50.660824,2021-12-05T00:00:00Z,NA
3694388353,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301891438,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,435,FK,New Island,CLO,-61.307026,-51.73795,2021-12-05T00:00:00Z,NA
3621898315,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301879630,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1350,FK,New Island,CLO,-61.307026,-51.73795,2021-12-05T00:00:00Z,NA
3584138859,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1295042615,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Musgrave Cove,CLO,166.17653,-50.660824,2021-12-05T00:00:00Z,NA
3569541402,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1295013542,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,35,NZ,Musgrave Cove,CLO,166.17653,-50.660824,2021-12-05T00:00:00Z,NA
3562226097,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1293491350,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,25,NZ,Musgrave Inlet,CLO,166.17749,-50.66651,2021-12-05T00:00:00Z,NA
3677459768,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1290668503,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,2000,FK,Steeple Jason Island,CLO,-61.21582,-51.03578,2021-12-06T00:00:00Z,NA
3650190485,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1291492545,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,24,FK,Steeple Jason Island,CLO,-61.21582,-51.03578,2021-12-06T00:00:00Z,NA
3584478097,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301880886,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1250,FK,New Island,CLO,-61.307026,-51.73795,2021-12-06T00:00:00Z,NA
3650560858,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1291058557,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,360,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-07T00:00:00Z,NA
